textbox_11.text,STUDY_ID,Word14,WordB,reading.stopped,list,corf,practice_trials.thisN,condition,trials.thisN,right_im,feedback.started,practice_loop.thisIndex,debrief2.stopped,reading.started,key_resp_3.keys,key_resp.rt,feedback.stopped,RelFreq,psychopyVersion,pause_before_memory_task.started,key_resp_18.rt,pause_before_memory_task.stopped,key_resp_3.duration,key_resp_5.duration,key_resp_24.rt,key_resp_6.keys,trial_2.stopped,key_resp.corr,key_resp_10.corr,pause_before_memory_task_2.stopped,Binomial,trials.thisRepN,trials.thisTrialN,key_resp_19.rt,left_im,PrimeType,key_resp_19.duration,demo_other_langs_2.started,trial.started,Prime,textbox_13.text,Sentence,audio_loop.thisTrialN,textbox.text,textbox_2.text,instructions_rotation.started,key_resp_20.keys,key_resp_8.keys,the_end.stopped,trials_2.thisRepN,corj,angle,OS,same,counterbalance,GenPref,Questions,mirrored_key,textbox_10.text,practice_loop.thisTrialN,trials_2.thisN,key_resp_7.corr,key_resp_23.keys,wait_before_starting.stopped,Word5,Word4,key_resp_18.keys,Intructions_2.started,textbox_9.text,practice_trials.thisRepN,debrief2.started,audio_loop.thisN,practice_trials.ran,PROLIFIC_PID,the_end.started,consent_resp_2.rt,consent_resp_2.keys,List,Word16,audio_loop.ran,CorrAns,practice_loop.thisN,demo_age_2.started,key_resp_21.keys,type,trial_2.started,trial_no_audio.started,practice_trials.thisIndex,trials.thisIndex,key_resp_23.rt,Word7,Word0,trials.ran,__session,Word8,trial.stopped,rightori,fixation_cross.started,debrief1.started,demo_age_2.stopped,key_resp_22.rt,Word6,Word10,demographic_questions_2.started,WordA,practice_trials.thisTrialN,feedback_2.started,Word3,key_resp_10.rt,prime_freq,counterbalance_setup.started,feedback_no_audio.started,demo_place_of_birth_2.started,comprehension.started,debrief1.stopped,Instructions_4.started,Word9,Answer,practice_loop.thisRepN,Word15,key_resp_8.rt,demographic_questions_2.stopped,key_resp_4.corr,pause_before_memory_task_2.started,Condition,__datetime,feedback_no_audio.stopped,date,Word13,Word1,demo_native_lang_2.started,SESSION_ID,trials_2.ran,target_freq,demo_native_lang_2.stopped,key_resp_7.keys,audio,key_resp_19.keys,Word11,practice_loop.ran,Word12,key_resp_4.rt,not_mirrored_key,instr_key_1.keys,leftori,comprehension.stopped,key_resp_21.rt,participant,instr_key_1.rt,instructions_rotation.stopped,key_resp_4.keys,feedback_2.stopped,expName,key_resp_5.rt,demo_other_langs_2.stopped,consent_2.stopped,demo_place_of_birth_2.stopped,key_resp_7.rt,key_resp_24.keys,fixation_cross.stopped,session,Intructions_1.stopped,Instructions_3.stopped,Item,key_resp_22.keys,Word2,instructions_final.started,SentenceType,trials_2.thisIndex,frameRate,audio_loop.thisRepN,__participant,key_resp_6.rt,key_resp.keys,counterbalance_setup.stopped,instructions_final.stopped,key_resp_5.keys,audio_loop.thisIndex,trial_no_audio.stopped,key_resp_3.rt,key_resp_20.rt,wait_before_starting.started,trials_2.thisTrialN,key_resp_10.keys,Instructions_4.stopped,consent_2.started,__experimentName,Intructions_2.stopped,Intructions_1.started,Instructions_3.started
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,2,FR.png,227.39009999999405,,,,,1.450799999997031,227.89,,2023.2.1,,,,,,,,,1,,,,0,2,,F.png,,,,225.90590000000594,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,225.90590000000594,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,15,,,,1,001,,227.39,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,225.65609999999407,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,233.92559999999406,,,,,,,,,,228.89040000000597,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The old house was filled with memories of past years.,,"+ He jotted down notes in his notebook, deep in thought.",0,,,,,,,,,,Win32,,,NA,Did he jot down the notes on his computer?,,,,,,,,0.29959999999402953,0.3162000000029934,,,,,,0,,67ea50cb1cc5e59473a47d51,,,,0,,1,,,,,moving word,,,,,,0.38279999999701886,1.3660999999940486,,001,0.31590000000596774,,,227.890200000003,,,,0.28300000000001546,0.29940000000596,,NA,,,0.31610000000895866,,NA,,,,233.92570000000302,,,0.3162000000029366,n,,,,,0,,NA,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.46579999999701727,,67ec97c94fdeb4da1eff7fd3,,NA,,,audio/prime_filler/The_old_house_was_filled_with_memories_of_past_years.wav,,,,,1.6718999999910693,,,,235.60940000000596,,67ea50cb1cc5e59473a47d51,,,y,,NoisyChannelLearning,,,,,,,228.89040000000597,001,,,147,,0.49960000000893956,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,50,,"[1.3466999999880898,1.83869999998808,2.3512999999970248,2.6805999999940298,3.017899999991073,3.3341999999880727,3.634999999999991,4.031099999994012,4.3681999999880645,4.697999999999979,5.014799999997024]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,238.54399999999998,,,,,1.12729999999695,239.04420000000295,,2023.2.1,235.61,,237.12670000000298,,,,,,1,,,,0,0,,FR.png,,,,237.37679999999705,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,237.37679999999705,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,16,,,,1,001,,238.54399999999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,1.5059999999999718,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,237.12900000000002,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,FR.png,240.711599999994,,,,,1.402499999999975,241.211599999994,,2023.2.1,,,,,,,,,1,,,,0,1,,FR.png,,,,239.294099999994,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,239.294099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,22,,,,1,001,,240.71149999999994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,239.04449999999997,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,2,F.png,242.21220000000295,,,,,0.7138999999910993,242.71220000000295,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,241.46179999999697,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,241.46179999999697,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,25,,,,1,001,,242.212099999994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,241.21179999999697,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,3,F.png,243.79629999999696,,,,,0.7987000000030093,244.296099999994,,2023.2.1,,,,,,,,,1,,,,0,3,,F.png,,,,242.9624000000059,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,242.9624000000059,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,0,,,,1,001,,243.79629999999696,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,242.71259999999398,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,0.21620000000297068,mrs.,250.39859999999402,,,,,,,,,,245.29709999999397,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.4980908174000001,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,mr. and mrs.,,,,,unrelated,,,,"They watched the fireworks explode in the night sky, their faces lit up with excitement.",,+ The couple call each other mrs. and mr. Smith even though they aren't married.,1,,,,,,,,,,Win32,,,0.6408346416,Is it the case that the couple aren't married?,,,,,,,,0.2322000000029334,0.49990000000599366,,,,,,1,,67ea50cb1cc5e59473a47d51,,,,4,,1,,,,,moving word,,,,,,0.21610000000896434,0.7991999999880477,,001,0.28369999998807316,,,244.29620000000295,,,,0.2493000000119423,0.21540000000595683,,mr.,,,0.28270000000293294,,unrelated,,,,250.39870000000292,,,0.33199999999999363,y,,,,,0,,6,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,0.24960000000891114,0.54940000000596,,67ec97c94fdeb4da1eff7fd3,,not-frequent,,,"audio/prime_unrelated/They_watched_the_fireworks_explode_in_the_night_sky,_their_faces_lit_up_with_excitement.wav",,0.21609999999401452,,0.24950000000001182,3.799799999996992,,,,254.216599999994,,67ea50cb1cc5e59473a47d51,,,y,,NoisyChannelLearning,,,,,,,245.29709999999397,001,,,27,,0.2657000000029939,,Sentence (nonalphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,8,,"[0.7847000000029425,1.350099999994029,1.63900000000001,1.9402000000029602,2.45059999999404,2.7034999999999627,2.9735000000000014,3.2060999999940236,3.5014999999999645,3.8512000000029616,4.084700000002954,4.3178999999910275,4.584700000002954,4.8515999999940504,5.08770000000294]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,256.134099999994,,,,,1.0017000000029839,256.634099999994,,2023.2.1,254.21690000000592,,254.866799999997,,,,,,1,,,,0,0,,F.png,,,,255.1169000000059,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,255.116799999997,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,2,,,,1,001,,256.134099999994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.634200000002977,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,254.86959999999402,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,F.png,257.60120000000296,,,,,0.704100000008907,258.1015,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,256.884099999994,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,256.884099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,6,,,,1,001,,257.601099999994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,256.63449999999995,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,F.png,258.90170000000296,,,,,0.5332999999970411,259.40179999999697,,2023.2.1,,,,,,,,,1,,,,0,2,,F.png,,,,258.3514000000059,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,258.3514000000059,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,14,,,,1,001,,258.901599999994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,258.1019000000059,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,3,F.png,260.485599999994,,,,,0.7957000000029666,260.98570000000296,,2023.2.1,,,,,,,,,1,,,,0,3,,FR.png,,,,259.6519000000059,,,,,,,,,,,,j,0,Win32,y,,,,,,,,,,259.6519000000059,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,29,,,,1,001,,260.485599999994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,259.40220000000295,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,4,FR.png,262.83649999999994,,,,,1.5487000000029525,263.33649999999994,,2023.2.1,,,,,,,,,1,,,,0,4,,F.png,,,,261.23579999999697,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,261.23579999999697,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,15,,,,1,001,,262.83640000000594,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,260.986,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,hands,268.371799999997,,,,,,,,,,264.3369000000059,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,-0.382257009,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null]",,,,,,,,feet and hands,,,,,unrelated,,,,The crisp autumn air was filled with the scent of pine and fallen leaves.,,+ The child's feet and hands slowly grew very numb.,2,,,,,,,,,,Win32,,,0.4219806788,Were the child's limbs fine?,,,,,,,,0.3162000000029934,0.2829000000059523,,,,,,2,,67ea50cb1cc5e59473a47d51,,,,4,,1,,,,,moving word,,,,,,0.29939999999106703,1.16609999999406,,001,0.26629999999704523,,,263.336599999994,,,,0.26579999999705706,,,feet,,,0.28279999999705296,,unrelated,,,,268.371799999997,,,0.26590000000595637,n,,,,,0,,5,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.3994999999999891,,67ec97c94fdeb4da1eff7fd3,,not-frequent,,,audio/prime_unrelated/The_crisp_autumn_air_was_filled_with_the_scent_of_pine_and_fallen_leaves.wav,,,,,2.437099999994018,,,,270.822599999994,,67ea50cb1cc5e59473a47d51,,,n,,NoisyChannelLearning,,,,,,,264.33679999999697,001,,,17,,0.3329000000059068,,Sentence (alphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,19,,"[1.1465999999940095,1.5640999999940277,1.9140999999939936,2.2169999999999845,2.5192999999969743,2.8485999999940077,3.1373999999910325,3.450899999991009,3.7407000000029598,4.014399999991042]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,272.32320000000294,,,,,0.7432000000030143,272.823299999997,,2023.2.1,270.8229000000059,,271.2895,,,,,,1,,,,0,0,,F.png,,,,271.539599999994,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,271.5395,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,2,,,,1,001,,272.32320000000294,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.4474999999999909,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,271.291599999994,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,1,F.png,273.79040000000595,,,,,0.6967000000030339,274.29049999999995,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,273.0734000000059,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,273.0734000000059,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,6,,,,1,001,,273.79040000000595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,272.82370000000293,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,FR.png,275.50770000000296,,,,,0.9097999999970057,276.008,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,274.540599999994,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,274.540599999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,24,,,,1,001,,275.50770000000296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,274.290799999997,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,3,F.png,276.891599999994,,,,,0.5804000000059659,277.39170000000297,,2023.2.1,,,,,,,,,1,,,,0,3,,F.png,,,,276.258,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,276.258,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,10,,,,1,001,,276.89149999999995,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,276.008299999997,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,4,FR.png,278.94249999999994,,,,,1.261799999997038,279.44249999999994,,2023.2.1,,,,,,,,,1,,,,0,4,,F.png,,,,277.641799999997,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,277.64170000000297,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,15,,,,1,001,,278.94240000000593,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,277.39199999999994,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,0.2660999999940259,services,285.71170000000296,,,,,,,,,,280.4429000000059,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,0.4925981151,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,goods and services,,,,,alphabetical,,,,The store offers a wide variety of goods and services to meet customer needs.,,+ They would not trade goods and services even for a large sum of money.,3,,,,,,,,,,Win32,,,0.6638593473,Were the village people willing to trade?,,,,,,,,0.23290000000599775,0.2827000000029898,,,,,,3,,67ea50cb1cc5e59473a47d51,,,,4,,1,,,,,moving word,,,,,,0.24950000000001182,0.8992999999970266,,001,0.2828999999910593,,,279.442599999994,,,,0.24950000000001182,0.2660999999940259,,goods,,,0.2496999999880245,,frequent,,,,285.71179999999697,,,0.29959999999402953,n,,,,,0,,1,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,0.38279999999701886,0.4328000000119232,,67ec97c94fdeb4da1eff7fd3,,frequent,,,audio/prime_alpha/The_store_offers_a_wide_variety_of_goods_and_services_to_meet_customer_needs.wav,,0.26600000000001955,,0.28309999999407864,3.551499999999976,,,,289.2795,,67ea50cb1cc5e59473a47d51,,,n,,NoisyChannelLearning,,,,,,,280.44279999999696,001,,,22,,0.382900000005975,,Sentence (alphabetical),,59.88023952095548,0,PARTICIPANT,,,,,,18,,"[0.8832999999970639,1.337000000000046,1.7300999999940814,2.0080999999940445,2.2970999999940886,2.5507999999970252,2.8240000000000123,3.086099999994076,3.3809000000059655,3.6977999999970166,3.9829000000059978,4.271799999997029,4.569999999999993,4.96550000000002,5.24820000000301]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,F.png,290.99699999999996,,,,,0.9507999999970025,291.49690000000595,,2023.2.1,289.2799000000059,,289.763099999994,,,,,,1,,,,0,0,,F.png,,,,290.013099999994,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,290.013099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,2,,,,1,001,,290.99690000000595,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.464999999999975,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,289.7654000000059,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,f,,,1,FR.png,292.71420000000296,,,,,0.9287999999970111,293.21420000000296,,2023.2.1,,,,,,,,,1,,,,0,1,,F.png,,,,291.747099999994,,,,,,,,,,,,j,45,Win32,y,,,,,,,,,,291.747099999994,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,f,,,,moving word,,,,15,,,,1,001,,292.71399999999994,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,f,,,,,,,,291.4972000000029,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,2,FR.png,295.03170000000296,,,,,1.532000000000039,295.53179999999696,,2023.2.1,,,,,,,,,1,,,,0,2,,FR.png,,,,293.4644000000059,,,,,,,,,,,,f,45,Win32,n,,,,,,,,,,293.46429999999697,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,22,,,,1,001,,295.03170000000296,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,,,,,,293.2145,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,NA,301.650799999997,,,,,,,,,,296.53220000000294,"[""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space"",""space""]",,,NA,2023.2.1,,,,"[null,null,null,null,null,null,null,null,null,null,null,null]",,,,,,,,NA,,,,,filler,,,,The lighthouse stood tall against the darkening sky.,,+ The trail led them deep into the heart of the forest.,4,,,,,,,,,,Win32,,,NA,Was the sky bright?,,,,,,,,0.34970000000299706,0.29929999999700385,,,,,,4,,67ea50cb1cc5e59473a47d51,,,,0,,1,,,,,moving word,,,,,,0.2826999999880968,1.1828000000119232,,001,0.29949999999996635,,,295.5319000000059,,,,0.3662000000030048,0.26600000000001955,,NA,,,0.31610000000893024,,NA,,,,301.65099999999995,,,0.38289999999108204,n,,,,,0,,NA,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,0.4327999999970302,,67ec97c94fdeb4da1eff7fd3,,NA,,,audio/prime_filler/The_lighthouse_stood_tall_against_the_darkening_sky.wav,,0.29939999999106703,,,3.221900000005917,,,,304.88529999999696,,67ea50cb1cc5e59473a47d51,,,n,,NoisyChannelLearning,,,,,,,296.53220000000294,001,,,185,,0.44950000000000045,,filler,,59.88023952095548,0,PARTICIPANT,,,,,,41,,"[1.1706000000089603,1.623300000011966,2.079499999999996,2.414700000002995,2.7337000000030116,3.0965000000000487,3.4846000000089816,3.780200000002992,4.099400000005971,4.499500000000012,4.78830000001193,5.10080000001193]",,,,,,,NoisyChannelLearning_PilotExp2,,,
﻿,67ec910001675b3ed2ca68d9,,,,,j,,,0,FR.png,307.102799999997,,,,,1.1635999999940054,307.60299999999995,,2023.2.1,304.88570000000294,,305.6689000000059,,,,,,1,,,,0,0,,FR.png,,,,305.919,,,,,,,,,,,,f,0,Win32,n,,,,,,,,,,305.919,,,,,,,,,,67ea50cb1cc5e59473a47d51,,,,,,,j,,,,moving word,,,,16,,,,1,001,,307.102799999997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01_21h50.12.280,,2025-04-01_21h50.29.362,,,,67ec97c94fdeb4da1eff7fd3,,,,,,,,,,,,,0,,,67ea50cb1cc5e59473a47d51,,,,,NoisyChannelLearning,0.7728000000118982,,,,,,,001,,,,,,,,,59.88023952095548,,PARTICIPANT,,j,,,return,,,,,305.67090000000593,,,,,NoisyChannelLearning_PilotExp2,,,
